ID,fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
394,13,Georgia,1983,26179,232062,483,2021,15408,8267,16050,72614,143398,6789.291016,98.02452087,33.09107971,58056,98.66790771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,7.5,11,1553737,0.2205071,15358,268.1091614,254.9660034,672.43573,-0.0294051,18.79999924,13890,242.481842,239.3547058,0.1701888,0.185736895,0.158850595,0.107911199,0.128840894,0.097736202,NA,NA,51.38999939,16.10000038,NA,NA,NA,NA,NA,NA,NA,125.3199997,46.59000015,33.08000183,59.79000092,12.43000031,18.36000061,12.61999989,2987028,3475455,3247594,2361745,2569157,1589790,2796610,3369396,3243824,2384144,2793312,2533501,1426097,1331924,1028463,610540,597581,423543,1411957,1503828,1220637,739842,790635,720116,49950,59015,56196,34417,20406,6514,45178,60058,66685,38046,25057,10650,5728264,0.058387499,0.027923301,0.000798,0.054716598,0.0276524,0.000711,0.065784499,0.0252808,0.0009362,0.064187199,0.028539499,0.0010087,0.058910199,0.017866701,0.0008704,0.0589826,0.021160901,0.0010598,0.041314099,0.0106875,0.0005171,0.041765001,0.0130558,0.0005717,0.0484339,0.0114015,0.0003011,0.0531702,0.0151489,0.0003853,0.029051701,0.0081508,9.89999971352518e-05,0.046620399,0.013639,0.0001753,2.535280943,3.680922985,5.600883961,5.038714886,5.740260124,7.309938908,7.979796886,8.431874275,35.28119659,268.9820251,144.3194733,280.1896057,1267.644043,2503.341309,2.132019043,3.563350201,5.594644547,4.972029209,5.635466576,7.144915581,7.825381756,5.477946758,5.509388447,3.726256132,2.640302181,6.510906696,8.823101997,56.27999878,16.82999992,35.28119659,3.563350201,457.0145569,4051.175049,6.124715328,8.306762695,12.61997414,39.68300247,270.6656799,154.2716522,311.1452026,1495.086304,2921.338135,4090,71.40033722,4.268302441,0
395,13,Georgia,1984,27935,234621,546,2356,16619,8414,17060,70310,147251,7910.943848,102.3777008,22.67860031,58056,100.5057526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,6.099999905,11,1581826,0.220766395,15404,263.994873,268.1091919,749.6896973,0.566431224,16.89999962,13663,234.157486,242.4817963,0.164941594,0.186077505,0.162648305,0.110711001,0.127574995,0.098385997,NA,NA,48.04000092,14.93999958,NA,NA,NA,NA,NA,NA,NA,108.0199966,42.81999969,30.79999924,55.63999939,11.31999969,17.10000038,11.35000038,2987028,3475455,3247594,2361745,2569157,1589790,2796610,3369396,3243824,2384144,2793312,2533501,1426097,1331924,1028463,610540,597581,423543,1411957,1503828,1220637,739842,790635,720116,49950,59015,56196,34417,20406,6514,45178,60058,66685,38046,25057,10650,5834962,0.0564017,0.027133301,0.0008658,0.052878,0.0268823,0.0007805,0.065961704,0.0253671,0.0010158,0.064082697,0.028588699,0.0010615,0.059986901,0.0185518,0.0009594,0.059967998,0.0220288,0.0011534,0.042358499,0.0109727,0.0005755,0.0428124,0.0133641,0.0006278,0.048060499,0.0112858,0.0003349,0.0525335,0.0149375,0.0004228,0.029431,0.0080607,0.0001066,0.047009699,0.0135936,0.0001844,2.132019043,3.563349962,5.594645023,4.972029209,5.635467052,7.144916058,7.825382233,9.357387543,40.37729645,284.817627,144.1997375,292.3755188,1204.977905,2523.598389,2.236166239,3.698267698,5.65184927,4.971199512,5.678039074,7.094216347,7.833441257,5.490926743,5.556828022,3.732605457,2.225358486,6.619659424,8.976002693,51.38999939,16.10000038,40.37729645,3.698267698,478.7520447,4020.95166,6.171182632,8.299273491,8.431874275,35.28119659,268.9820251,144.3194733,280.1896057,1267.644043,2503.341309,4490,76.94994354,4.343154907,0
396,13,Georgia,1985,30311,275070,620,2587,17292,9812,22050,81070,171950,8793.381836,104.4201965,24.76631927,58056,102.7055969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,6.300000191,11,1614729,0.220496804,16262,272.7298889,263.9949036,819.9660034,0.815142214,17.70000076,13957,234.0727539,234.1575012,0.160689205,0.185416907,0.166348904,0.112846501,0.126406595,0.098491497,NA,NA,46.97000122,15.10000038,NA,NA,NA,NA,NA,NA,NA,107.9300003,40.40999985,28.31999969,56.54000092,11.27000046,17.51000023,10.35000038,2987028,3475455,3247594,2361745,2569157,1589790,2796610,3369396,3243824,2384144,2793312,2533501,1426097,1331924,1028463,610540,597581,423543,1411957,1503828,1220637,739842,790635,720116,49950,59015,56196,34417,20406,6514,45178,60058,66685,38046,25057,10650,5962676,0.054911301,0.0264272,0.000933,0.051420402,0.026152199,0.0008451,0.065718003,0.025295701,0.001102,0.063692003,0.0284929,0.0011163,0.061043199,0.019216901,0.0010505,0.0609488,0.0228396,0.0012499,0.043111499,0.0112356,0.0006341,0.043540198,0.0136321,0.000693,0.047744799,0.0111415,0.000378,0.051953699,0.0147182,0.0004704,0.029614599,0.007905,0.0001251,0.047207199,0.0134399,0.0001997,2.236166,3.698267937,5.651848793,4.971199989,5.678039074,7.09421587,7.833440781,10.39801598,43.38655853,290.0040283,164.5569916,369.800415,1359.62439,2883.772217,2.341614962,3.770149708,5.669894695,5.103257179,5.91296339,7.214963913,7.966854572,5.455994129,5.537334442,3.719866276,2.280928373,6.709262848,9.081754684,48.04000092,14.93999958,43.38655853,3.770149708,508.3455811,4613.197266,6.231161594,8.436676025,9.357387543,40.37729645,284.817627,144.1997375,292.3755188,1204.977905,2523.598389,5235,87.79615021,4.475017548,0
397,13,Georgia,1986,35869,297130,686,2678,19449,13056,26264,88695,182171,9579.088867,110.3961029,26.74191093,58056,104.806839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,5.900000095,11,1643642,0.219740301,16922,278.1089478,272.7298889,876.9974976,1.293998003,14.60000038,14401,236.6769257,234.0727997,0.156716496,0.183751196,0.170637801,0.114611797,0.125155002,0.098667696,NA,NA,41.83000183,13.85999966,NA,NA,NA,NA,NA,NA,NA,101.5199966,36.91999817,22.48999977,53.54999924,10.60999966,15.97999954,9.93999958,2987028,3475455,3247594,2361745,2569157,1589790,2796610,3369396,3243824,2384144,2793312,2533501,1426097,1331924,1028463,610540,597581,423543,1411957,1503828,1220637,739842,790635,720116,49950,59015,56196,34417,20406,6514,45178,60058,66685,38046,25057,10650,6084666,0.053592399,0.0256602,0.0009986,0.050156899,0.0254017,0.0009067,0.065229498,0.0250837,0.0011789,0.062900901,0.0281884,0.0011698,0.062364999,0.0199531,0.0011368,0.062149499,0.023694299,0.0013391,0.043816201,0.0114082,0.0006858,0.044170499,0.0137812,0.0007499,0.0473748,0.0110022,0.0004138,0.051349401,0.0145075,0.0005073,0.0298327,0.0077567,0.0001323,0.0474342,0.0133031,0.0002087,2.341614962,3.770149946,5.669895172,5.103257179,5.912962914,7.214963913,7.966855049,11.2742424,44.0122757,319.6395569,214.5721741,431.6424255,1457.680664,2993.935791,2.422520638,3.784468651,5.767193794,5.368646145,6.067597389,7.284601688,8.004343987,5.45563221,5.525453091,3.751414776,2.333571911,6.77650404,9.167337418,46.97000122,15.10000038,44.0122757,3.784468651,589.49823,4883.258789,6.379271507,8.49356842,10.39801598,43.38655853,290.0040283,164.5569916,369.800415,1359.62439,2883.772217,5907,97.08010101,4.575536251,0
398,13,Georgia,1987,35868,324511,735,2681,19438,13014,30637,96572,197302,10444.11035,112.8057022,28.37879944,58056,106.9395447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,5.5,11,1673702,0.219229996,18575,299.1874695,278.1088867,937.9193115,1.783967972,14.60000038,15386,247.8222504,236.6768951,0.153942809,0.180648297,0.170831501,0.120913498,0.124030501,0.099015899,NA,NA,22.88999939,9.119999886,NA,NA,NA,NA,NA,NA,NA,65.58999634,21.81999969,12.98999977,28.12000084,6.900000095,9.630000114,46.56000137,2987028,3475455,3247594,2361745,2569157,1589790,2796610,3369396,3243824,2384144,2793312,2533501,1426097,1331924,1028463,610540,597581,423543,1411957,1503828,1220637,739842,790635,720116,49950,59015,56196,34417,20406,6514,45178,60058,66685,38046,25057,10650,6208482,0.0526109,0.025185199,0.0010519,0.049210101,0.024926201,0.0009585,0.064112797,0.0245614,0.0012427,0.061801899,0.0277142,0.0012153,0.061884999,0.020390199,0.0012098,0.061669499,0.0242652,0.0014118,0.046381999,0.0118759,0.000744,0.046795499,0.0142971,0.000819,0.0470795,0.010869,0.000447,0.0507739,0.0143228,0.0005383,0.030112401,0.0076394,0.0001396,0.047723699,0.0131834,0.0002174,2.422521114,3.784468889,5.767193794,5.368646145,6.067596912,7.284602165,8.004343987,11.83864307,43.18285751,313.0877991,209.6164551,493.4700623,1555.484863,3177.942627,2.471369028,3.765443563,5.746483803,5.345279694,6.201462269,7.349542618,8.063989639,5.466695786,5.579730034,3.73891449,2.358889818,6.843663692,9.253793716,41.83000183,13.85999966,43.18285751,3.765443563,577.725769,5226.897461,6.359099388,8.561573029,11.2742424,44.0122757,319.6395569,214.5721741,431.6424255,1457.680664,2993.935791,6076,97.86611176,4.583600521,0
399,13,Georgia,1988,42589,362376,748,2970,23278,15593,35502,103106,223768,11607.71973,131.2857056,26.55216026,58056,108.7943192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,5.5,11,1702886,0.218811706,18787,297.4432373,299.1875,1033.322021,2.812345982,14,15671,248.1094971,247.8222961,0.152235597,0.177200407,0.171230897,0.125178993,0.123084597,0.099264398,NA,NA,39.13999939,11.43000031,NA,NA,NA,NA,NA,NA,NA,90.31999969,34.04000092,23.17000008,48.90000153,8.590000153,13.35999966,7.409999847,2987028,3475455,3247594,2361745,2569157,1589790,2796610,3369396,3243824,2384144,2793312,2533501,1426097,1331924,1028463,610540,597581,423543,1411957,1503828,1220637,739842,790635,720116,49950,59015,56196,34417,20406,6514,45178,60058,66685,38046,25057,10650,6316163,0.0520222,0.0248871,0.0011094,0.048593301,0.024610801,0.0010128,0.062969401,0.024088699,0.001312,0.0603626,0.027207,0.0012607,0.0617158,0.0207208,0.0012775,0.0613974,0.0246433,0.0014761,0.048010599,0.0123331,0.0008076,0.0483591,0.0147757,0.0008929,0.0468756,0.0107399,0.0004834,0.0502709,0.0141421,0.0005727,0.030300001,0.0075397,0.0001491,0.0479213,0.0131235,0.0002308,2.471369028,3.76544404,5.746483803,5.34528017,6.201461792,7.349543095,8.063989639,11.84263325,47.02222061,368.5465393,246.8745728,562.0817871,1632.415161,3542.783691,2.471705914,3.85062027,5.909566879,5.508880615,6.331647396,7.397815704,8.172668457,5.512712002,5.641907215,3.851793766,2.25352931,6.940534115,9.359425545,22.88999939,9.119999886,47.02222061,3.85062027,674.2859497,5737.280762,6.513654232,8.654740334,11.83864307,43.18285751,313.0877991,209.6164551,493.4700623,1555.484863,3177.942627,7296,115.5131683,4.749384403,0
400,13,Georgia,1989,47357,407868,820,3150,25937,17450,42075,110215,255578,12855.25977,149.3276062,30.01947021,58056,110.4293976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,5.300000191,11,1731061,0.218599007,20885,325.7637024,297.4432068,1179.995972,3.159594059,15,16697,260.4393616,248.1094971,0.150582597,0.173994303,0.171289399,0.129022107,0.122325405,0.099943899,NA,NA,39.27000046,11.47999954,NA,NA,NA,NA,NA,NA,NA,82.83999634,33.52000046,22.20000076,50.15000153,8.789999962,13.44999981,6.630000114,2987028,3475455,3247594,2361745,2569157,1589790,2796610,3369396,3243824,2384144,2793312,2533501,1426097,1331924,1028463,610540,597581,423543,1411957,1503828,1220637,739842,790635,720116,49950,59015,56196,34417,20406,6514,45178,60058,66685,38046,25057,10650,6411089,0.051342599,0.024674701,0.0011686,0.047921199,0.024406601,0.0010689,0.061941698,0.0235929,0.0013843,0.059086502,0.026673499,0.0013154,0.0614448,0.020935901,0.0013438,0.061087102,0.0249369,0.0015409,0.049372401,0.0128368,0.0008715,0.0496579,0.0153161,0.0009674,0.046734001,0.0106381,0.0005222,0.049827401,0.0139943,0.0006094,0.0306093,0.0074833,0.0001603,0.048338398,0.0131099,0.0002427,2.471705914,3.850620031,5.909566879,5.508881092,6.331646919,7.397816181,8.172668457,12.79033852,49.1336174,404.5646667,272.1846619,656.284729,1719.130737,3986.499023,2.548690081,3.894543409,6.002811432,5.606480598,6.486594677,7.449573994,8.290668488,5.513870239,5.638354778,3.937868595,2.333571911,7.073266506,9.461508751,39.13999939,11.43000031,49.1336174,3.894543409,738.6732788,6361.914551,6.604855537,8.758084297,11.84263325,47.02222061,368.5465393,246.8745728,562.0817871,1632.415161,3542.783691,7810,121.8201752,4.802546024,0
401,13,Georgia,1990,48996,389165,767,3472,27690,17067,43637,104905,240623,14169.88965,174.6784973,40.24850082,57919,111.8484268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,5.199999809,11,1761490,0.218783304,22411,345.9475708,325.7637024,1339.469971,2.668545008,15.80000019,16987,262.2199707,260.4393921,0.149010703,0.17216301,0.171771094,0.131957203,0.122009501,0.100442998,NA,NA,37.41999817,12.39999962,NA,NA,NA,NA,NA,NA,NA,84.5,26.43000031,25.01000023,45.18999863,8.600000381,14.81999969,8.140000343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6478149,0.050654899,0.024540501,0.0012076,0.0472342,0.0242659,0.0011076,0.061439902,0.023277201,0.0014391,0.0583557,0.0263004,0.0013507,0.061438099,0.021136699,0.0013899,0.061034299,0.0251865,0.0015856,0.050385099,0.0132651,0.0009197,0.050587799,0.0157727,0.0010268,0.0467076,0.0105907,0.0005469,0.049603399,0.0139251,0.0006358,0.030829599,0.0074265,0.0001655,0.048675001,0.013096,0.0002504,2.548690081,3.894542933,6.002810955,5.606481075,6.486595154,7.449573994,8.290667534,11.83980179,53.59555817,427.4369202,263.454895,673.6029053,1619.366943,3714.378906,2.47146678,3.981466293,6.057806492,5.573882103,6.512640953,7.389790535,8.219966888,5.5623703,5.703782558,4.049907684,2.582033396,7.200029373,9.55887413,39.27000046,11.47999954,53.59555817,3.981466293,756.3271484,6007.348633,6.628474236,8.700738907,12.79033852,49.1336174,404.5646667,272.1846619,656.284729,1719.130737,3986.499023,8146,125.7457962,4.834262371,0
402,13,Georgia,1991,48894,381165,849,2800,27483,17762,40489,100317,240359,15073.62988,210.2133942,61.72932053,57919,114.3196335,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,5,11,1807197,0.221200407,23743,358.5863037,345.9476013,1539.895996,2.902060032,17.20000076,17244,260.433075,262.2200012,0.1458866,0.168318301,0.1749046,0.136189103,0.121886805,0.100826703,NA,NA,41.95999908,15.10000038,NA,NA,NA,NA,NA,NA,NA,84.13999939,40.5,25.54999924,51.45999908,11.18000031,17.52000046,10.48999977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6621279,0.048959602,0.0245937,0.001252,0.0456267,0.0242873,0.0011673,0.059618201,0.023049301,0.0015076,0.056740999,0.0259679,0.0014343,0.0624221,0.021668799,0.0014826,0.061784901,0.0259012,0.001645,0.051643901,0.0140346,0.0009883,0.051664799,0.016707299,0.0011502,0.046665002,0.0106285,0.0006074,0.049353201,0.0139316,0.0007011,0.0310531,0.0073974,0.000187,0.048877001,0.0130328,0.0002794,2.471467018,3.981466055,6.057806015,5.573882103,6.512640953,7.389791012,8.219966888,12.82229614,42.28790283,415.0708618,268.2563171,611.4981689,1515.069824,3630.099365,2.551185608,3.744501114,6.028449059,5.591942787,6.415912151,7.323216915,8.197015762,5.569183826,5.789960384,4.199439526,2.974075556,7.339470387,9.62070179,37.41999817,12.39999962,42.28790283,3.744501114,738.4373779,5756.66748,6.604536533,8.658114433,11.83980179,53.59555817,427.4369202,263.454895,673.6029053,1619.366943,3714.378906,7078,106.8977737,4.671873093,0
403,13,Georgia,1992,49496,382934,741,3057,28835,16863,38913,97402,246619,16370.92969,258.3302002,82.39103699,57919,116.7056427,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,6.699999809,11,1856161,0.222847506,25290,374.1415405,358.5863037,1698.457031,2.511640072,17.70000076,17581,260.0942078,260.4331055,0.144797906,0.164263889,0.176589698,0.139410108,0.122278601,0.100876704,NA,NA,46.22000122,15.46000004,NA,NA,NA,NA,NA,NA,NA,96.94000244,41.50999832,26.84000015,56.93000031,11.88000011,17.61000061,10.88000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6759474,0.0482958,0.0246519,0.0013261,0.044978201,0.0242918,0.0012541,0.057895198,0.022723399,0.0015674,0.055051599,0.0255129,0.0015134,0.062916398,0.0220103,0.0015677,0.062029399,0.026380001,0.0016859,0.052464101,0.0147492,0.001061,0.052396201,0.0174984,0.0012412,0.046762999,0.0107292,0.0006724,0.049263299,0.0140731,0.0007776,0.031233899,0.0073235,0.0002155,0.048880301,0.0129038,0.0003197,2.551186085,3.744501114,6.028449059,5.591942787,6.415912151,7.323216915,8.197015762,10.96239185,45.22541428,426.5864563,249.4720764,575.6809082,1440.970093,3648.493896,2.394470453,3.811659098,6.05581522,5.519347191,6.355553627,7.273071766,8.202069283,5.562345982,5.834810734,4.377120495,3.234358549,7.437475681,9.703262329,41.95999908,15.10000038,45.22541428,3.811659098,732.2463379,5665.14502,6.59611702,8.642087936,12.82229614,42.28790283,415.0708618,268.2563171,611.4981689,1515.069824,3630.099365,7761,114.8166275,4.743336201,0
